"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"60-39-94-75","65f14215ce354a648d944a1b26388e8e","2019-10-02","21:21:28",15,"ERAMO6",1,"ERAMO6",1
"60-39-94-75","65f14215ce354a648d944a1b26388e8e","2019-10-07","16:08:46",14,"ERAMO6",1,"ERAMO6",1
"60-39-94-75","65f14215ce354a648d944a1b26388e8e","2019-10-07","16:10:38",15,"ERAMO6",1,"ERAMO6",1
"60-39-94-75","65f14215ce354a648d944a1b26388e8e","2019-10-07","16:11:14",14,"ERAMO6",1,"ERAMO6",1
"60-39-94-75","65f14215ce354a648d944a1b26388e8e","2019-10-07","16:11:51",3,"ERAMO6",1,"GIORG",2
"60-39-94-75","65f14215ce354a648d944a1b26388e8e","2019-10-16","15:10:23",6,"admin",4,"",
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:39:02",12,"ERAMO1",1,"ERAMO1",1
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:39:02",0,"ERAMO1",1,"RULES",2
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:39:02",1,"ERAMO1",1,"ERAMO1",1
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:39:05",2,"ERAMO1",1,"ERAMO1",1
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:40:22",15,"ERAMO1",1,"ERAMO1",1
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:40:47",14,"ERAMO1",1,"ERAMO1",1
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:44:31",15,"ERAMO1",1,"ERAMO1",1
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:44:36",14,"ERAMO1",1,"ERAMO1",1
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-08","16:47:18",3,"ERAMO1",1,"RULES",2
"06-88-03-86","6e951b960a744281bbcc9e8122194798","2019-10-16","14:38:16",6,"admin",4,"",
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:26:51",12,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:26:51",0,"ERAMO5",1,"RULES",2
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:26:51",1,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:26:58",2,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:39:24",15,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:39:34",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:50:29",15,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:51:04",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:51:50",15,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:51:58",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","16:53:45",3,"ERAMO5",1,"RULES",2
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","19:50:25",4,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","19:50:26",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","19:52:20",15,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","19:52:43",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-09-30","19:54:32",3,"ERAMO5",1,"RULES",2
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-01","20:40:07",4,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-01","20:40:08",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-01","20:40:19",15,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-01","20:44:18",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-01","20:44:21",15,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-04","18:32:16",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-04","18:37:00",15,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-04","18:37:17",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-04","18:38:14",3,"ERAMO5",1,"RULES",2
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-11","16:52:50",4,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-11","16:52:50",14,"ERAMO5",1,"ERAMO5",1
"52-81-44-27","6e994d425a7e466f8c692362ae2c838a","2019-10-11","16:54:17",3,"ERAMO5",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-03","15:18:12",12,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-03","15:18:12",0,"ERAMO4",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-03","15:18:12",1,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-03","15:18:27",2,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-03","15:19:20",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-03","15:30:39",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-03","15:30:47",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:07:51",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:08:31",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:09:50",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:09:56",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:24:07",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:24:30",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:24:42",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:24:45",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:26:11",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-07","04:26:14",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-08","15:42:26",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-08","15:42:35",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-08","15:47:00",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-08","15:47:04",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-08","16:01:34",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-08","16:01:41",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:29:19",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:53:39",3,"ERAMO4",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:53:49",4,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:53:49",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:53:56",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:54:03",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:54:14",15,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:54:25",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","17:54:57",3,"ERAMO4",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:09:59",4,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:10:00",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:11:05",3,"ERAMO4",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:17:04",4,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:17:05",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:17:26",3,"ERAMO4",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:17:30",4,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:17:31",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:18:27",3,"ERAMO4",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:18:32",4,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:18:32",14,"ERAMO4",1,"ERAMO4",1
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-11","18:18:56",3,"ERAMO4",1,"RULES",2
"41-72-60-47","72b5ceb36b7f4e8885061fa600d45ee6","2019-10-15","20:36:21",6,"admin",4,"",
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","14:27:56",12,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","14:27:56",0,"ERAMO5",1,"RULES",2
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","14:27:56",1,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","14:28:08",2,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","14:29:33",15,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:08:33",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:33:19",15,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:33:49",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:33:55",15,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:34:10",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:34:12",15,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:34:25",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-09","15:34:52",3,"ERAMO5",1,"RULES",2
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-10","20:55:04",4,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-10","20:55:06",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-10","20:56:05",15,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-10","20:57:03",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-10","20:57:15",15,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-11","16:04:01",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-11","16:10:19",15,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-11","16:19:59",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-11","16:23:43",3,"ERAMO5",1,"RULES",2
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-11","17:30:46",4,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-11","17:30:46",14,"ERAMO5",1,"ERAMO5",1
"53-98-17-94","77f9f66aa8e948ffa2df0aa7d9946aca","2019-10-11","17:31:00",3,"ERAMO5",1,"RULES",2
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:03:39",12,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:03:39",0,"ERAMO3",1,"RULES",2
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:03:39",1,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:03:50",2,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:08:31",15,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:08:46",14,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:09:20",3,"ERAMO3",1,"RULES",2
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:10:18",4,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:10:18",14,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:11:56",15,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:12:18",14,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-03","16:12:50",15,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-04","15:13:59",14,"ERAMO3",1,"ERAMO3",1
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-04","15:16:32",3,"ERAMO3",1,"RULES",2
"89-14-96-44","78490e7890d34bb6b026b459ed0cb9aa","2019-10-16","14:50:00",6,"admin",4,"",
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","15:25:30",12,"ERAMO7",1,"ERAMO7",1
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","15:25:30",0,"ERAMO7",1,"GIORG",2
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","15:25:30",1,"ERAMO7",1,"ERAMO7",1
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","15:26:03",2,"ERAMO7",1,"ERAMO7",1
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","15:42:22",3,"ERAMO7",1,"GIORG",2
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","20:09:27",4,"ERAMO7",1,"ERAMO7",1
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","20:09:28",14,"ERAMO7",1,"ERAMO7",1
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","20:25:19",3,"ERAMO7",1,"GIORG",2
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","20:40:11",4,"ERAMO7",1,"ERAMO7",1
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","20:40:12",14,"ERAMO7",1,"ERAMO7",1
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-02","20:40:46",3,"ERAMO7",1,"GIORG",2
"20-39-37-73","79ec66871bec427caea85b9c1ed482d9","2019-10-14","18:59:25",6,"admin",4,"",
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","16:00:10",12,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","16:00:10",0,"ERAMO5",1,"RULES",2
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","16:00:10",1,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","16:00:19",15,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","16:24:16",14,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","16:24:27",3,"ERAMO5",1,"RULES",2
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","17:25:43",4,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","17:25:44",14,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","17:26:59",3,"ERAMO5",1,"RULES",2
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","17:32:10",4,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","17:32:10",14,"ERAMO5",1,"ERAMO5",1
"75-96-72-76","7a49d05a62594212aca273a1f08f0642","2019-10-11","17:33:25",3,"ERAMO5",1,"RULES",2
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:25:34",12,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:25:34",0,"ERAMO6",1,"GIORG",2
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:25:34",1,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:25:43",2,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:28:01",15,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:35:24",14,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:36:24",15,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:36:46",14,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:42:39",15,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:42:45",14,"ERAMO6",1,"ERAMO6",1
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-02","16:44:54",3,"ERAMO6",1,"GIORG",2
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","2019-10-16","15:34:52",6,"admin",4,"",
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-09-30","15:44:26",12,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-09-30","15:44:26",0,"ERAMO3",1,"RULES",2
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-09-30","15:44:26",1,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-09-30","15:45:19",2,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-09-30","15:46:09",15,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-09-30","15:48:03",14,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-09-30","15:50:56",15,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-02","21:30:05",14,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-02","21:30:49",15,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-04","16:42:15",14,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-04","16:48:14",15,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-04","17:52:59",14,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-04","17:53:51",15,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-11","15:51:06",14,"ERAMO3",1,"ERAMO3",1
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-11","15:54:45",3,"ERAMO3",1,"RULES",2
"06-37-67-42","7bf709fd79f646a98ac71e38493abd23","2019-10-15","21:08:43",6,"admin",4,"",
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","16:51:18",12,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","16:51:18",0,"ERAMO1",1,"RULES",2
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","16:51:18",1,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","16:51:23",2,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","16:53:25",15,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","16:56:33",14,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","17:01:37",15,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","17:02:09",14,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-01","17:04:23",3,"ERAMO1",1,"RULES",2
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-02","20:56:35",4,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-02","20:56:35",14,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-02","20:57:27",15,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-03","02:48:10",14,"ERAMO1",1,"ERAMO1",1
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-03","02:48:43",3,"ERAMO1",1,"RULES",2
"20-14-05-33","7d660897386f4f139c3923ac964c6e03","2019-10-16","16:48:35",6,"admin",4,"",
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-04","14:41:51",12,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-04","14:41:51",0,"ERAMO5",1,"RULES",2
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-04","14:41:51",1,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-04","14:42:09",2,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-04","14:42:18",15,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-10","18:45:12",14,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-10","18:45:19",15,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-11","16:00:52",14,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-11","16:01:06",15,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-11","17:33:53",14,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-11","17:37:03",3,"ERAMO5",1,"RULES",2
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-11","17:38:13",4,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-11","17:38:14",14,"ERAMO5",1,"ERAMO5",1
"48-40-47-85","7e2e1fec4d8840d5807d499ee1c95eb6","2019-10-11","17:39:59",3,"ERAMO5",1,"RULES",2
"27-28-56-37","807e4b5284374d7cb583837664a364ed","2019-10-07","15:55:38",12,"ERAMO5",1,"ERAMO5",1
"27-28-56-37","807e4b5284374d7cb583837664a364ed","2019-10-07","15:55:38",0,"ERAMO5",1,"RULES",2
"27-28-56-37","807e4b5284374d7cb583837664a364ed","2019-10-07","15:55:38",1,"ERAMO5",1,"ERAMO5",1
